wave,flux,flux_err
1592.0,6.238291509335255e-12,2.6105022460138762e-14
1593.0,6.224133710917535e-12,2.5951274110810963e-14
1594.0,6.2107154135537055e-12,2.5803060771936642e-14
1595.0,6.197042958409448e-12,2.6016387328964454e-14
1596.0,6.18391029450303e-12,2.5785545791827572e-14
1597.0,6.169971826583342e-12,2.564137663805084e-14
1598.0,6.156772878818381e-12,2.561316164866015e-14
1599.0,6.14352869522946e-12,2.5636938234794096e-14
1600.0,6.129662050548209e-12,2.5546486574106383e-14
1601.0,6.116518217077685e-12,2.5321924439879264e-14
1602.0,6.103383815323833e-12,2.5178872877671034e-14
1603.0,6.090063506598154e-12,2.535112271998772e-14
1604.0,6.07698258578104e-12,2.513424473001161e-14
1605.0,6.063652243833022e-12,2.5387990742062447e-14
1606.0,6.050543706410124e-12,2.523353939933734e-14
1607.0,6.03746601386088e-12,2.5016738694780985e-14
1608.0,6.024402382814816e-12,2.481420891873511e-14
1609.0,6.0111783867014065e-12,2.5029200883279137e-14
1610.0,5.99810858528285e-12,2.4806093447699447e-14
1611.0,5.985050688576259e-12,2.4636308568904834e-14
1612.0,5.97193168466814e-12,2.452367965909007e-14
1613.0,5.959070370309424e-12,2.4469861905069332e-14
1614.0,5.9463592610539575e-12,2.452473659578621e-14
1615.0,5.933414567313205e-12,2.425694424869044e-14
1616.0,5.920620676409695e-12,2.4144064622212328e-14
1617.0,5.907888768265726e-12,2.4199477806981933e-14
1618.0,5.895034634164207e-12,2.382350568174185e-14
1619.0,5.8825047737262145e-12,2.4032488667074384e-14
1620.0,5.869485400935957e-12,2.37978138221946e-14
1621.0,5.857154426008794e-12,2.3775444408066327e-14
1622.0,5.844577034408162e-12,2.3688831378105715e-14
1623.0,5.831730344305095e-12,2.363738303855231e-14
1624.0,5.819440925557156e-12,2.355042840097552e-14
1625.0,5.806937525191564e-12,2.353310532933273e-14
1626.0,5.7942585790533154e-12,2.3161251268928105e-14
1627.0,5.7818558211072325e-12,2.324926447976058e-14
1628.0,5.769605229947236e-12,2.3119289372341557e-14
1629.0,5.7570965977638326e-12,2.3294262394637658e-14
1630.0,5.7449033128189005e-12,2.3067341506054503e-14
1631.0,5.7324226444182735e-12,2.3273529782882974e-14
1632.0,5.720314462644705e-12,2.3035235959827443e-14
1633.0,5.708109828163633e-12,2.2892943170738108e-14
1634.0,5.695767390021429e-12,2.3066002254571258e-14
1635.0,5.6837782539283914e-12,2.285681734141825e-14
1636.0,5.671177536301094e-12,2.2664080414288245e-14
1637.0,5.659227544365514e-12,2.248328922469811e-14
1638.0,5.647339861251125e-12,2.233255031762709e-14
1639.0,5.635158340749315e-12,2.253046448088804e-14
1640.0,5.62326191289515e-12,2.2323357121416133e-14
1641.0,5.611136369279749e-12,2.2446614419308767e-14
1642.0,5.599263619873677e-12,2.2278082961238574e-14
1643.0,5.587364200227995e-12,2.2174201799012333e-14
1644.0,5.575481825415945e-12,2.200169203711292e-14
1645.0,5.563596840658996e-12,2.181120760678002e-14
1646.0,5.551886299144173e-12,2.2162927602450477e-14
1647.0,5.540042107033769e-12,2.194857104206436e-14
1648.0,5.528316578180537e-12,2.1885574703708584e-14
1649.0,5.516456800628527e-12,2.165053504771257e-14
1650.0,5.504933490164782e-12,2.1700956766119475e-14
1651.0,5.4932743560244915e-12,2.1678408515239055e-14
1652.0,5.481465405927073e-12,2.1459085447392505e-14
1653.0,5.469871176050252e-12,2.1434988202361712e-14
1654.0,5.45842643940086e-12,2.12242817385522e-14
1655.0,5.4467984051238835e-12,2.1233467923110244e-14
1656.0,5.435222230277239e-12,2.1270967259402144e-14
1657.0,5.42389740921565e-12,2.1384746147059393e-14
1658.0,5.412452862256624e-12,2.1092594719419075e-14
1659.0,5.401002375342774e-12,2.102239113939777e-14
1660.0,5.3893706932684475e-12,2.0939051591654146e-14
1661.0,5.378222989524257e-12,2.0878175604218022e-14
1662.0,5.366967806548514e-12,2.0964477697909548e-14
1663.0,5.355580147706043e-12,2.102312728002576e-14
1664.0,5.3444694168718424e-12,2.0824742220576854e-14
1665.0,5.332764985921978e-12,2.069071188418069e-14
1666.0,5.3217385609707214e-12,2.0432341667398634e-14
1667.0,5.310650996753781e-12,2.0321956205338733e-14
1668.0,5.299388184437997e-12,2.042924004534648e-14
1669.0,5.288357386856134e-12,2.016518957112696e-14
1670.0,5.277126247152851e-12,2.0445098381473412e-14
1671.0,5.266105410556356e-12,2.020027318593132e-14
1672.0,5.255101242440549e-12,2.0024599964624553e-14
1673.0,5.244526302791905e-12,2.0075546810946677e-14
1674.0,5.233042986352705e-12,2.0064660480968436e-14
1675.0,5.222314595968641e-12,1.982968129190687e-14
1676.0,5.211298731227708e-12,2.0048516754415994e-14
1677.0,5.2005538639747006e-12,1.9849532541147254e-14
1678.0,5.189712316097493e-12,1.980339265334046e-14
1679.0,5.1788115730949795e-12,1.9877338672480574e-14
1680.0,5.168118553613799e-12,1.9723532948616464e-14
1681.0,5.157397592624945e-12,1.955602304963644e-14
1682.0,5.1464102072244155e-12,1.9711886820286167e-14
1683.0,5.135627731903884e-12,1.9528503824760433e-14
1684.0,5.124866476178477e-12,1.9277720483808117e-14
1685.0,5.114280476332974e-12,1.9230731478009942e-14
1686.0,5.103815469025565e-12,1.9288594077982917e-14
1687.0,5.093077646795458e-12,1.9071214245944723e-14
1688.0,5.0826463235402446e-12,1.9054947045408153e-14
1689.0,5.072054577263902e-12,1.8992366912557192e-14
1690.0,5.061354837460013e-12,1.8809998802627378e-14
1691.0,5.0511146116425454e-12,1.888657215015481e-14
1692.0,5.040416039265481e-12,1.871653003139101e-14
1693.0,5.03020335315785e-12,1.8875362039050858e-14
1694.0,5.019423651849341e-12,1.868731614989418e-14
1695.0,5.00922047598923e-12,1.879688149808716e-14
1696.0,4.998690340062487e-12,1.8766042313339497e-14
1697.0,4.988542223455647e-12,1.836977515389626e-14
1698.0,4.978339212729592e-12,1.8527498386732675e-14
1699.0,4.96800589973104e-12,1.8597517886716753e-14
