wave,flux,flux_err
1709.0,3.1999191548275293e-15,5.709022262354838e-17
1710.0,3.1940703147658805e-15,5.74577844882357e-17
1711.0,3.1879691897207363e-15,5.744875800201855e-17
1712.0,3.1813658190087125e-15,5.613252985984916e-17
1713.0,3.1752567327795396e-15,5.61234076126252e-17
1714.0,3.1695039186915756e-15,5.65164182774268e-17
1715.0,3.163274124055021e-15,5.634700148264364e-17
1716.0,3.1570070632436988e-15,5.61672323764947e-17
1717.0,3.151281872530745e-15,5.652281479191293e-17
1718.0,3.1452333401395615e-15,5.644526932479042e-17
1719.0,3.1388384130743884e-15,5.629633511905561e-17
1720.0,3.1328979339864262e-15,5.634927779237152e-17
1721.0,3.127100474712821e-15,5.663592399227732e-17
1722.0,3.1207770919303165e-15,5.645806279913671e-17
1723.0,3.114711872530455e-15,5.643072541239533e-17
1724.0,3.1089248978911144e-15,5.680825540949217e-17
1725.0,3.1028450762873757e-15,5.565383741890532e-17
1726.0,3.0971288055519e-15,5.607471880330415e-17
1727.0,3.0910830371242415e-15,5.624624753648436e-17
1728.0,3.085139341294804e-15,5.635332602075006e-17
1729.0,3.078886435935215e-15,5.618405983100434e-17
1730.0,3.0731924656074687e-15,5.558800676744999e-17
1731.0,3.0671785300404e-15,5.559557495758996e-17
1732.0,3.0615642279150186e-15,5.62025000196345e-17
1733.0,3.05570705649883e-15,5.64384236210931e-17
1734.0,3.04935505351119e-15,5.5175411657016054e-17
1735.0,3.0432566164860572e-15,5.516428967444798e-17
1736.0,3.037436074771632e-15,5.556172463463833e-17
1737.0,3.0317414237845337e-15,5.520827897340521e-17
1738.0,3.026037001285016e-15,5.5438874681793054e-17
1739.0,3.0201378519404986e-15,5.565930320411808e-17
1740.0,3.014223332658243e-15,5.553693962036342e-17
1741.0,3.008526110064864e-15,5.524516066749495e-17
1742.0,3.0027947814152673e-15,5.5741763241163e-17
1743.0,2.997090627254654e-15,5.5202779266371506e-17
1744.0,2.9911045844942266e-15,5.5255081125981675e-17
1745.0,2.985461280843346e-15,5.540226467135057e-17
1746.0,2.9795013133848295e-15,5.497050638447679e-17
1747.0,2.9738416778417707e-15,5.5496106633481064e-17
1748.0,2.9680845318254355e-15,5.493141600800486e-17
1749.0,2.9629550835234717e-15,5.569282900976686e-17
1750.0,2.9570903247646844e-15,5.5093776421226903e-17
1751.0,2.951021483649332e-15,5.5346397144242563e-17
1752.0,2.9458325019495714e-15,5.4566100699011896e-17
1753.0,2.9397668488888443e-15,5.482887077415901e-17
1754.0,2.9340597443066227e-15,5.471770942025989e-17
1755.0,2.9284367814304605e-15,5.4462574781651196e-17
1756.0,2.922730305904905e-15,5.433285317131909e-17
1757.0,2.9171142940730563e-15,5.4023242760108933e-17
1758.0,2.9115176736319953e-15,5.34382393644603e-17
1759.0,2.90586798812533e-15,5.2836107625515385e-17
1760.0,2.9002587951764466e-15,5.2530260321368623e-17
1761.0,2.8947559517964127e-15,5.2320540703162446e-17
1762.0,2.889051180578812e-15,5.2144016330549274e-17
1763.0,2.8830261643821477e-15,5.266723937045989e-17
1764.0,2.877984243623431e-15,5.161774145939613e-17
1765.0,2.8722629525256085e-15,5.145664373939992e-17
1766.0,2.866848298067675e-15,5.117007745611753e-17
1767.0,2.8611595224303907e-15,5.0948234714576564e-17
1768.0,2.855692915117903e-15,5.072614155613899e-17
1769.0,2.8501409239986094e-15,5.028660865609388e-17
1770.0,2.844427419537846e-15,5.0422809451244024e-17
1771.0,2.8394245248822967e-15,4.915308062964304e-17
1772.0,2.8336787131924737e-15,4.9329451241247094e-17
1773.0,2.8283427364100337e-15,4.8541259911476214e-17
1774.0,2.8227889572256973e-15,4.842138825370608e-17
1775.0,2.8168308004225178e-15,4.914065016436765e-17
1776.0,2.811845928912378e-15,4.8027370427936457e-17
1777.0,2.8061270386146784e-15,4.801519861823858e-17
1778.0,2.8009289644656388e-15,4.710968691129085e-17
1779.0,2.7954162205286357e-15,4.689370935382083e-17
1780.0,2.790365740755488e-15,4.5785014372500807e-17
1781.0,2.7845000601840982e-15,4.594321529307818e-17
1782.0,2.779138403690319e-15,4.651607942738942e-17
1783.0,2.773596617799135e-15,4.6199485898250735e-17
1784.0,2.768538820181439e-15,4.5135694564491714e-17
1785.0,2.7630342060938427e-15,4.487768651107482e-17
1786.0,2.75779818311097e-15,4.446536498627531e-17
1787.0,2.7527653158085962e-15,4.4144707366446987e-17
1788.0,2.747033549431738e-15,4.4058270536586157e-17
1789.0,2.741403949618282e-15,4.395666816733429e-17
1790.0,2.7360862574341705e-15,4.364754664059883e-17
1791.0,2.7307700375874152e-15,4.371753695598015e-17
1792.0,2.7254875496190935e-15,4.308781828652458e-17
1793.0,2.7204136355920662e-15,4.2455623369526225e-17
1794.0,2.7149070683463423e-15,4.2498146839745573e-17
1795.0,2.7094323713533204e-15,4.2228642703289445e-17
1796.0,2.704336154469098e-15,4.175794104660443e-17
1797.0,2.6996171906474446e-15,4.079846026238749e-17
1798.0,2.6941757899451697e-15,4.0655470804816165e-17
